,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-25,@,CLE,L,88,117,32,87,.368,9,27,.333,15,20,.750,13,42,17,6,6,18,22
1,2,2016-10-29,,MEM,W,111,104,40,76,.526,6,21,.286,25,39,.641,6,41,24,4,4,12,25
2,3,2016-11-01,@,DET,L,89,102,35,86,.407,7,22,.318,12,15,.800,8,43,18,6,9,11,20
3,4,2016-11-02,,HOU,L,99,118,37,85,.435,8,20,.400,17,25,.680,7,34,18,10,6,16,22
4,5,2016-11-04,@,CHI,W,117,104,46,89,.517,9,21,.429,16,21,.762,11,40,32,7,2,5,23
5,6,2016-11-06,,UTA,L,109,114,42,83,.506,8,20,.400,17,19,.895,10,39,18,8,5,12,26
6,7,2016-11-09,,BRK,W,110,96,44,92,.478,10,30,.333,12,17,.706,9,50,25,11,5,14,21
7,8,2016-11-11,@,BOS,L,87,115,33,94,.351,6,23,.261,15,17,.882,21,57,19,7,11,25,26
8,9,2016-11-12,@,TOR,L,107,118,44,97,.454,7,23,.304,12,16,.750,17,49,19,3,2,16,23
9,10,2016-11-14,,DAL,W,93,77,34,78,.436,9,25,.360,16,18,.889,14,51,18,5,5,17,16
10,11,2016-11-16,,DET,W,105,102,42,93,.452,9,25,.360,12,19,.632,19,52,24,8,9,9,11
11,12,2016-11-17,@,WAS,L,112,119,41,86,.477,12,29,.414,18,20,.900,10,36,23,9,1,13,20
12,13,2016-11-20,,ATL,W,104,94,42,88,.477,10,27,.370,10,14,.714,11,50,21,8,1,15,23
13,14,2016-11-22,,POR,W,107,103,45,96,.469,9,29,.310,8,8,1.000,10,43,26,8,5,13,23
14,15,2016-11-25,,CHO,W,113,111,45,97,.464,11,28,.393,12,13,.923,13,55,26,9,8,16,21
15,16,2016-11-26,@,CHO,L,102,107,37,99,.374,12,32,.375,16,20,.800,11,47,26,9,6,8,27
16,17,2016-11-28,,OKC,L,103,112,36,91,.396,6,19,.316,25,28,.893,12,40,20,9,11,5,16
17,18,2016-11-30,@,MIN,W,106,104,41,91,.451,13,32,.406,11,15,.733,12,39,24,8,3,13,26
18,19,2016-12-02,,MIN,W,118,114,41,86,.477,12,31,.387,24,30,.800,11,43,26,9,6,15,18
19,20,2016-12-04,,SAC,W,106,98,39,88,.443,11,29,.379,17,24,.708,14,58,20,5,10,18,25
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-06,@,MIA,W,114,103,48,98,.490,7,25,.280,11,16,.688,18,53,22,6,6,10,18
23,22,2016-12-07,,CLE,L,94,126,35,87,.402,11,31,.355,13,15,.867,13,43,22,6,3,16,22
24,23,2016-12-09,@,SAC,W,103,100,36,84,.429,10,29,.345,21,25,.840,12,54,22,3,6,16,25
25,24,2016-12-11,@,LAL,W,118,112,41,84,.488,10,22,.455,26,31,.839,8,44,21,9,11,10,15
26,25,2016-12-13,@,PHO,L,111,113,38,97,.392,7,20,.350,28,38,.737,11,43,23,10,4,13,27
27,26,2016-12-15,@,GSW,L,90,103,38,93,.409,5,21,.238,9,19,.474,14,49,19,10,5,11,10
28,27,2016-12-17,@,DEN,L,114,127,35,80,.438,8,23,.348,36,39,.923,9,35,18,6,4,11,27
29,28,2016-12-20,,IND,W,118,111,44,88,.500,13,23,.565,17,21,.810,4,45,24,6,8,14,18
30,29,2016-12-22,,ORL,W,106,95,41,96,.427,9,20,.450,15,17,.882,18,52,26,9,9,15,18
31,30,2016-12-25,,BOS,L,114,119,41,87,.471,8,23,.348,24,27,.889,17,49,11,5,6,17,23
32,31,2016-12-28,@,ATL,L,98,102,35,93,.376,7,27,.259,21,26,.808,14,55,20,8,7,17,23
33,32,2016-12-30,@,NOP,L,92,104,35,93,.376,7,23,.304,15,16,.938,10,50,18,7,6,14,18
34,33,2016-12-31,@,HOU,L,122,129,47,105,.448,10,32,.313,18,25,.720,13,48,21,7,3,7,20
35,34,2017-01-02,,ORL,L,103,115,39,83,.470,8,21,.381,17,24,.708,16,46,18,7,5,18,17
36,35,2017-01-04,,MIL,L,104,105,42,94,.447,13,28,.464,7,12,.583,15,46,26,9,3,13,19
37,36,2017-01-06,@,MIL,W,116,111,41,83,.494,13,23,.565,21,27,.778,11,40,29,5,6,14,21
38,37,2017-01-07,@,IND,L,109,123,40,87,.460,12,31,.387,17,24,.708,6,32,25,9,7,17,24
39,38,2017-01-09,,NOP,L,96,110,36,85,.424,11,29,.379,13,16,.813,12,45,17,5,4,14,18
40,39,2017-01-11,@,PHI,L,97,98,42,86,.488,4,22,.182,9,10,.900,8,40,20,7,8,13,22
41,40,2017-01-12,,CHI,W,104,89,44,92,.478,7,23,.304,9,11,.818,17,48,21,3,7,12,17
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2017-01-15,@,TOR,L,101,116,35,84,.417,12,29,.414,19,27,.704,11,41,21,7,7,14,16
45,42,2017-01-16,,ATL,L,107,108,42,85,.494,8,26,.308,15,23,.652,15,53,21,8,3,18,22
46,43,2017-01-18,@,BOS,W,117,106,46,91,.505,10,25,.400,15,18,.833,18,57,27,2,8,14,24
47,44,2017-01-19,,WAS,L,110,113,42,90,.467,7,24,.292,19,22,.864,14,41,20,7,4,10,14
48,45,2017-01-21,,PHO,L,105,107,40,89,.449,11,21,.524,14,16,.875,15,46,20,6,3,12,20
49,46,2017-01-23,@,IND,W,109,103,35,76,.461,8,22,.364,31,35,.886,6,43,19,8,7,14,21
50,47,2017-01-25,@,DAL,L,95,103,39,92,.424,7,23,.304,10,12,.833,18,55,17,4,2,18,21
51,48,2017-01-27,,CHO,W,110,107,46,96,.479,9,27,.333,9,13,.692,11,48,22,8,9,10,18
52,49,2017-01-29,@,ATL,L,139,142,51,128,.398,18,51,.353,19,23,.826,15,63,32,9,11,12,39
53,50,2017-01-31,@,WAS,L,101,117,34,93,.366,5,24,.208,28,35,.800,22,51,18,8,2,12,17
54,51,2017-02-01,@,BRK,W,95,90,35,99,.354,6,27,.222,19,31,.613,21,58,23,16,7,13,18
55,52,2017-02-04,,CLE,L,104,111,39,86,.453,12,31,.387,14,28,.500,13,42,23,9,7,10,20
56,53,2017-02-06,,LAL,L,107,121,37,82,.451,7,21,.333,26,33,.788,6,40,16,4,4,16,24
57,54,2017-02-08,,LAC,L,115,119,46,92,.500,8,27,.296,15,18,.833,12,41,25,9,5,11,22
58,55,2017-02-10,,DEN,L,123,131,52,93,.559,16,38,.421,3,5,.600,10,33,36,10,5,10,14
59,56,2017-02-12,,SAS,W,94,90,34,68,.500,9,14,.643,17,21,.810,5,44,18,5,8,19,19
60,57,2017-02-15,@,OKC,L,105,116,41,86,.477,11,21,.524,12,14,.857,6,39,19,8,12,15,21
61,58,2017-02-23,@,CLE,L,104,119,42,101,.416,8,26,.308,12,17,.706,16,50,24,4,7,12,19
62,59,2017-02-25,,PHI,W,110,109,43,91,.473,6,21,.286,18,23,.783,10,44,21,6,7,11,22
63,60,2017-02-27,,TOR,L,91,92,33,73,.452,9,24,.375,16,19,.842,8,40,17,10,6,17,19
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2017-03-01,@,ORL,W,101,90,34,81,.420,8,29,.276,25,31,.806,13,50,21,9,3,11,16
67,62,2017-03-03,@,PHI,L,102,105,33,84,.393,7,21,.333,29,33,.879,9,41,14,10,3,10,20
68,63,2017-03-05,,GSW,L,105,112,39,83,.470,7,22,.318,20,25,.800,12,47,18,5,6,15,20
69,64,2017-03-06,@,ORL,W,113,105,40,86,.465,6,14,.429,27,28,.964,12,45,26,6,1,9,23
70,65,2017-03-08,@,MIL,L,93,104,39,84,.464,7,21,.333,8,12,.667,10,43,22,4,6,15,20
71,66,2017-03-11,@,DET,L,92,112,36,82,.439,13,30,.433,7,11,.636,8,44,26,4,7,18,18
72,67,2017-03-12,@,BRK,L,112,120,39,94,.415,8,23,.348,26,32,.813,11,43,22,5,8,9,20
73,68,2017-03-14,,IND,W,87,81,35,83,.422,9,28,.321,8,13,.615,11,52,21,8,4,14,15
74,69,2017-03-16,,BRK,L,110,121,41,88,.466,3,18,.167,25,26,.962,5,34,20,6,4,7,26
75,70,2017-03-20,@,LAC,L,105,114,40,89,.449,6,24,.250,19,24,.792,14,48,24,6,1,12,19
76,71,2017-03-22,@,UTA,L,101,108,38,80,.475,9,21,.429,16,18,.889,9,36,19,5,1,11,26
77,72,2017-03-23,@,POR,L,95,110,36,88,.409,5,22,.227,18,20,.900,9,40,23,5,9,11,20
78,73,2017-03-25,@,SAS,L,98,106,41,87,.471,3,10,.300,13,15,.867,12,45,24,6,5,16,16
79,74,2017-03-27,,DET,W,109,95,45,84,.536,7,21,.333,12,13,.923,4,37,26,13,5,12,16
80,75,2017-03-29,,MIA,L,88,105,33,89,.371,5,25,.200,17,21,.810,17,52,19,2,6,14,16
81,76,2017-03-31,@,MIA,W,98,94,38,80,.475,6,16,.375,16,17,.941,8,39,25,9,5,14,18
82,77,2017-04-02,,BOS,L,94,110,33,85,.388,7,25,.280,21,25,.840,8,32,20,12,2,11,20
83,78,2017-04-04,,CHI,W,100,91,42,89,.472,6,23,.261,10,16,.625,16,54,26,4,8,14,22
84,79,2017-04-06,,WAS,L,103,106,40,95,.421,7,20,.350,16,21,.762,20,49,20,9,2,11,19
85,80,2017-04-07,@,MEM,L,88,101,38,88,.432,6,28,.214,6,13,.462,15,41,20,8,4,6,16
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,81,2017-04-09,,TOR,L,97,110,37,82,.451,9,28,.321,14,15,.933,6,36,27,6,1,11,18
89,82,2017-04-12,,PHI,W,114,113,41,83,.494,9,22,.409,23,32,.719,17,43,17,5,7,19,18
